Employee #,Filled Position Description,Filled FTE Percent,Current Salary
2204,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
6251,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3594,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1953,TRANS CLASS C MECH-41, 	1.00 ," 	59,724 "
4185,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3536,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
2152,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
1357,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1581,TRANS CLASS A MECH-41, 	1.00 ," 	65,889 "
1749,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
2300,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
3862,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
7906,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
4301,TRANS SERVICE WKR-41, 	1.00 ," 	52,248 "
2768,TRANS CLASS A MECH-41, 	1.00 ," 	65,301 "
2074,TRANS CLASS A MECH-41, 	1.00 ," 	60,595 "
2343,TRANS JANITOR-41, 	1.00 ," 	56,950 "
3057,TRANS CLASS B MECH-41, 	1.00 ," 	58,265 "
2335,TRANS OPER OFF COOR-42, 	1.00 ," 	51,538 "
3360,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1542,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1950,TRANS OPERATOR-41 PT, 	0.30 ," 	17,508 "
10271,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
2000,TRANS OPER SUPER-44, 	1.00 ," 	83,397 "
1323,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
3009,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
VACANT,VACANT,VACANT,VACANT
3376,TRANS MAINT SUPERV-44, 	1.00 ," 	83,397 "
1616,TRANS BUS CLEANER-41, 	1.00 ," 	56,041 "
-,-,-,-
7931,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
3377,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
3821,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
-,-,-,-
3533,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1116,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
2099,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1108,TRANS CLASS A MECH-41, 	1.00 ," 	65,301 "
3385,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
VACANT,VACANT,VACANT,VACANT
2342,TRANS MAINT MGR-44, 	1.00 ," 	107,365 "
1258,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
7924,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
2354,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1052,TRANS OPER SUPER-44, 	1.00 ," 	81,881 "
2846,TRANS SERVICE WKR-41, 	1.00 ," 	56,950 "
2628,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
2764,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
-,-,-,-
4080,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
8058,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
7928,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
2521,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
8954,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
5504,TRANS ACCT CLK 3-42, 	1.00 ," 	54,953 "
8046,TRANS CLASS C MECH-41, 	1.00 ," 	48,425 "
6246,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3118,TRANS CLASS A MECH-41, 	1.00 ," 	62,360 "
1855,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
5240,TRANS CLASS B MECH-41, 	1.00 ," 	58,265 "
3135,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1325,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1856,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3414,TRANS MAINT SUPERV-44, 	1.00 ," 	84,914 "
1134,TRANS GENERAL MGR-21, 	1.00 ," 	148,962 "
1623,TRANS SERVICE MGR-44, 	1.00 ," 	121,334 "
2823,TRANS MAINT SUPERV-44, 	1.00 ," 	84,914 "
3469,TRANS OPER SUPER-44, 	1.00 ," 	82,639 "
3543,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
-,-,-,-
4075,TRANS CLASS B MECH-41, 	1.00 ," 	58,265 "
2436,TRANS PAINT & BODY-41, 	1.00 ," 	65,301 "
1291,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3948,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
7903,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
3000,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3395,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
10665,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
6231,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2336,TRANS OPER SUPER-44, 	1.00 ," 	79,607 "
1309,TRANS SERVICE WKR-41, 	1.00 ," 	57,995 "
5430,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
7718,TRANS CLASS C MECH-41, 	1.00 ," 	43,044 "
8059,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
1379,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
3431,TRANS MK/CU SERV MGR-44, 	1.00 ," 	110,376 "
11587,TRANS CLASS C MECH-41, 	1.00 ," 	43,044 "
7816,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
4039,TRANS CLASS B MECH-41, 	1.00 ," 	61,094 "
3153,TRANS CLASS C MECH-41, 	1.00 ," 	58,648 "
3611,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
3606,TRANS PARTS SPEC-42, 	1.00 ," 	57,688 "
1184,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3265,TRANS SERVICE WKR-41, 	1.00 ," 	57,473 "
2311,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3612,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
2073,TRANS OPER SUPER-44, 	1.00 ," 	81,123 "
2767,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
1500,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1908,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
VACANT,VACANT,VACANT,VACANT
2942,TRANS MKT SPEC 2-44, 	1.00 ," 	78,090 "
3758,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
11586,TRANS CLASS C MECH-41, 	1.00 ," 	43,044 "
11689,TRANS CUST SERVS REPR-42, 	1.00 ," 	35,315 "
2867,TRANS CLASS B MECH-41, 	1.00 ," 	59,962 "
10661,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
3193,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
4059,TRANS CLASS C MECH-41, 	1.00 ," 	55,419 "
1487,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
VACANT,VACANT,VACANT,VACANT
7922,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
3766,TRANS GARAGE DISPAT-41, 	1.00 ," 	58,798 "
2126,TRANS CLASS B MECH-41, 	1.00 ," 	62,791 "
9322,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
8020,TRANS ACCT CLK 3-42, 	1.00 ," 	45,349 "
2677,TRANS CLASS B MECH-41, 	1.00 ," 	58,265 "
11426,TRANS ACCT CLK 1-42, 	1.00 ," 	37,669 "
3840,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1111,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
6366,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2270,TRANS CLASS A MECH-41, 	1.00 ," 	62,360 "
3780,TRANS OPER SUPER-44, 	1.00 ," 	79,607 "
1143,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1651,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
3045,TRANS UTIL WKR-41, 	1.00 ," 	59,724 "
1336,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1782,TRANS PAINT & BODY-41, 	1.00 ," 	65,301 "
1334,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3978,TRANS PLAN&SCH MGR-44, 	1.00 ," 	112,382 "
1859,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1478,TRANS UTIL WKR-41, 	1.00 ," 	59,724 "
2475,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
1282,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3401,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
6248,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1473,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3839,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
11588,TRANS CLASS C MECH-41, 	1.00 ," 	43,044 "
1786,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1489,TRANS OPER SUPER-44, 	1.00 ," 	83,397 "
3400,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
9191,TRANS CLASS C MECH-41, 	1.00 ," 	48,425 "
2281,TRANS OPER SUPER-44, 	1.00 ," 	84,156 "
1842,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
2530,TRANS CLASS A MECH-41, 	1.00 ," 	62,360 "
8136,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
9319,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
2182,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1670,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
2570,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2699,TRANS OPERATOR-41, 	1.00 ," 	55,550 "
11788,TRANS OPERATOR-41 PT, 	0.30 ," 	12,749 "
-,-,-,-
9321,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
VACANT,VACANT,VACANT,VACANT
2874,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
3347,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
11792,TRANS OPERATOR-41 PT, 	0.30 ," 	12,749 "
2021,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1982,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3763,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
-,-,-,-
2678,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2350,TRANS UTIL WKR-41, 	1.00 ," 	59,724 "
3593,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
5099,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
9316,TRANS OPERATOR-41 PT, 	0.30 ," 	12,749 "
1286,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2791,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1514,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
2203,TRANS SERVICE WKR-41, 	1.00 ," 	56,950 "
1791,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1263,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2776,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1059,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3732,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1729,TRANS CLASS A MECH-41, 	1.00 ," 	65,301 "
VACANT,VACANT,VACANT,VACANT
7904,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
4309,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
VACANT,VACANT,VACANT,VACANT
10380,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
VACANT,VACANT,VACANT,VACANT
8957,TRANS SERVICE WKR-41, 	1.00 ," 	47,023 "
6252,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
11627,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
1622,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1605,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
5117,TRANS CLASS B MECH-41, 	1.00 ," 	58,265 "
10254,TRANS CLASS C MECH-41, 	1.00 ," 	45,734 "
2673,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
VACANT,VACANT,VACANT,VACANT
1153,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
9317,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
1974,TRANS SERVICE WKR-41, 	1.00 ," 	53,816 "
2959,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
1759,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1190,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3848,TRANS EMPL REL ASST-43, 	1.00 ," 	60,788 "
-,-,-,-
3786,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2655,TRANS CLASS C MECH-41, 	1.00 ," 	59,724 "
3297,TRANS UTIL WKR-41, 	1.00 ," 	59,186 "
4857,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
2997,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
2012,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
VACANT,VACANT,VACANT,VACANT
3458,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
2687,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1797,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
2723,TRANS CLASS B MECH-41, 	1.00 ," 	58,265 "
10378,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
8959,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
1404,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1537,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2787,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1104,PARA SCHEDULING COOR-42, 	1.00 ," 	53,039 "
1071,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
7507,TRANS OPERATOR-41, 	1.00 ," 	56,661 "
10627,TRANS JANITOR-41, 	1.00 ," 	41,798 "
8955,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
2233,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
10290,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
6247,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
6360,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
-,-,-,-
3426,TRANS CLASS B MECH-41, 	1.00 ," 	58,265 "
3697,TRANS OPERATOR-41 PT, 	0.30 ," 	17,508 "
2718,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1425,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
1810,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
1915,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
1062,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
9356,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
10916,TRANS CLASS C MECH-41, 	1.00 ," 	43,044 "
1945,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
1401,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
6359,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
-,-,-,-
3226,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2575,TRANS FINANCE MGR-44, 	1.00 ," 	106,362 "
10620,TRANS ACCTG TECH 1-42, 	1.00 ," 	45,374 "
9355,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
10291,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
4123,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
-,-,-,-
2861,TRANS ACCT CLK 2-42, 	1.00 ," 	53,039 "
3318,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
8044,ADMIN CLK 1-20, 	1.00 ," 	49,637 "
7541,PLANNER 2-18, 	1.00 ," 	75,841 "
3031,CODE ENFORC OFF 3-16, 	1.00 ," 	77,839 "
3062,SSMO 1-15, 	1.00 ," 	57,584 "
VACANT,VACANT,VACANT,VACANT
2339,EQPT OPR 3-16, 	1.00 ," 	60,536 "
9196,POLICE RPT TYPIST 2-20, 	1.00 ," 	46,856 "
10428,COM DEV SPEC 2-18, 	1.00 ," 	75,841 "
7561,PLAN GIS SPECIALIST-18, 	1.00 ," 	79,611 "
3986,PLANNER-PRINCIPAL-18, 	1.00 ," 	116,753 "
2911,PLANNER-PRINCIPAL-18, 	1.00 ," 	110,442 "
3751,PLAN REVIEW SPEC 3-16, 	1.00 ," 	83,129 "
VACANT,VACANT,VACANT,VACANT
10622,ACCOUNTANT 1-18, 	1.00 ," 	63,911 "
10520,IT SPEC 1-18, 	1.00 ," 	55,422 "
10612,FLEET TECH-15, 	1.00 ," 	55,698 "
5783,FLEET SERVICE PARTS LDWKR-15, 	1.00 ," 	62,044 "
VACANT,VACANT,VACANT,VACANT
8534,BIC REGISTRATION COORD-20 PT, 	0.60 ," 	32,535 "
2928,TRAFF SIG ELECTR 2-16, 	1.00 ," 	71,807 "
7576,CIVIL TECH 2-16, 	1.00 ," 	62,896 "
3553,ARBORIST 1-16, 	1.00 ," 	60,347 "
2926,EQPT OPR 2-16, 	1.00 ," 	57,553 "
2739,PKS MAINT WKR-16, 	1.00 ," 	60,414 "
VACANT,VACANT,VACANT,VACANT
2359,EQPT OPR 2-16, 	1.00 ," 	59,229 "
10102,CTRL SYS PROG-18, 	1.00 ," 	91,560 "
5437,PUB WKS MAINT WKR 1-16, 	1.00 ," 	48,723 "
5953,PUB WKS MAINT WKR 3-16, 	1.00 ," 	59,193 "
3920,FIRE APPARATUS ENGR-13, 	1.00 ," 	83,763 "
1145,DETECTIVE 1-11, 	1.00 ," 	85,073 "
VACANT,VACANT,VACANT,VACANT
7589,LIB COMPT SPEC 1-33, 	1.00 ," 	63,872 "
2344,M.T. ASSOC DIRECTOR-18, 	1.00 ," 	116,753 "
3391,M.T. EVENT SERVS MGR-18, 	1.00 ," 	75,620 "
VACANT,VACANT,VACANT,VACANT
1597,M.T. VOL/TOUR COORD-18, 	1.00 ," 	67,318 "
1992,ENGINEER 4-18, 	1.00 ," 	97,054 "
2508,FLEET TECH-15, 	1.00 ," 	62,044 "
12519,FLEET TECH-15, 	1.00 ," 	52,132 "
1984,ARCHITECT 3-18, 	1.00 ," 	93,382 "
2439,SECRETARY 2-LEGAL-20, 	1.00 ," 	55,852 "
3876,M.T. SALES ASSOC-19, 	1.00 ," 	59,219 "
3999,M.T. BOOKING COORD-20, 	1.00 ," 	60,190 "
3783,FIRE CODE ENFORCE 3-16, 	1.00 ," 	84,641 "
2121,ASST POLICE CHIEF-12, 	1.00 ," 	129,420 "
11793,CUSTODIAL WKR 1-16, 	1.00 ," 	40,741 "
3253,FLEET PROG MGR-18, 	1.00 ," 	81,908 "
3527,PARTS ROOM ASST-15, 	1.00 ," 	54,812 "
1790,WATER ONE CALL COORD-16, 	1.00 ," 	63,790 "
3878,LIBRARIAN 2-33, 	1.00 ," 	76,959 "
2637,RECORDS MGT COORD 2-18, 	1.00 ," 	77,007 "
5904,ASST CITY ATTY-23, 	1.00 ," 	89,567 "
3782,ASST CITY ATTY-23, 	1.00 ," 	149,996 "
10769,FIRE CODE ENFORCE 1-16, 	1.00 ," 	55,876 "
3149,M.T. BLDG MAINT SUPV, 	1.00 ," 	83,425 "
1647,ADMIN CLK 1-20, 	1.00 ," 	54,422 "
2357,PRINC IT SPEC-18, 	1.00 ," 	111,415 "
11250,LIBRARY ASST 1-32 PT, 	0.80 ," 	38,419 "
2078,ADMIN CLK 1-20, 	1.00 ," 	45,663 "
3041,ENGR PROG SPEC 2-16, 	1.00 ," 	83,885 "
2500,EQPT OPR 3-16, 	1.00 ," 	65,238 "
7163,DIGITAL MEDIA SPECIALIST-16, 	1.00 ," 	59,193 "
2759,M.T. EVENT COORD-20, 	1.00 ," 	58,965 "
3108,M.T. TECH SERVS SPEC 1-16, 	1.00 ," 	64,782 "
2701,M.T. BUSINESS MGR, 	1.00 ," 	79,744 "
2030,M.T. ASST OPERATIONS SUPV-18, 	1.00 ," 	70,941 "
1946,ADMIN CLK 1-20, 	1.00 ," 	56,990 "
3910,M.T. OPER LDWKR-16, 	1.00 ," 	59,325 "
5996,M.T. OPERS WKR-16, 	1.00 ," 	49,921 "
7915,M.T. OPERS WKR-16, 	1.00 ," 	49,921 "
1236,CUSTODIAL WKR 2-16, 	1.00 ," 	57,203 "
10578,M.T. OPERS WKR-16, 	1.00 ," 	47,134 "
12711,M.T. COM.REL.SUPV-18, 	1.00 ," 	69,376 "
3590,MAINT MECH 1-16, 	1.00 ," 	67,326 "
1796,FACILITY MAINT WKR-16, 	1.00 ," 	59,325 "
1655,FACILITY MAINT WKR-16, 	1.00 ," 	60,414 "
2096,TRANS SERVICE WKR-41, 	1.00 ," 	57,995 "
11619,ACCT TECH 1-20, 	1.00 ," 	52,783 "
12653,TRANS CUST SERVS REPR-42 PT, 	0.50 ," 	17,658 "
2900,TRANS CUST SERVS REPR-42, 	1.00 ," 	51,795 "
3917,LIBRARY ASST 1-32 PT, 	0.50 ," 	28,905 "
2028,M.T. SALES ASSOC-19, 	1.00 ," 	60,336 "
10613,PROPERTY CODE INSP 3-16, 	1.00 ," 	57,469 "
3567,TRANS UTIL WKR-41, 	1.00 ," 	60,262 "
11516,POLICE OFFICER-11, 	1.00 ," 	57,179 "
1067,POLICE OFFICER-11, 	1.00 ," 	75,413 "
3938,POLICE OFFICER-11, 	1.00 ," 	78,529 "
3371,POLICE OFFICER-11, 	1.00 ," 	80,399 "
3476,POLICE OFFICER-11, 	1.00 ," 	75,413 "
3027,POLICE OFFICER-11, 	1.00 ," 	80,399 "
1426,POLICE OFFICER-11, 	1.00 ," 	75,413 "
2906,POLICE OFFICER-11, 	1.00 ," 	80,399 "
4050,POLICE OFFICER-11, 	1.00 ," 	77,283 "
3482,POLICE OFFICER-11, 	1.00 ," 	75,413 "
1365,POLICE OFFICER-11, 	1.00 ," 	77,283 "
2325,POLICE SGT-11, 	1.00 ," 	87,065 "
3378,POLICE OFFICER-11, 	1.00 ," 	77,283 "
4126,POLICE OFFICER-11, 	1.00 ," 	80,399 "
9041,SSMW 1-15, 	1.00 ," 	46,686 "
1408,LIBRARIAN 3-18, 	1.00 ," 	78,116 "
2688,PKG CASHIER-16, 	1.00 ," 	48,612 "
2161,TRANS OPER SUPER-44, 	1.00 ," 	84,914 "
1806,TRANS OPER SUPER-44, 	1.00 ," 	78,090 "
2384,TRANS CLASS C MECH-41, 	1.00 ," 	57,034 "
11585,TRANS CLASS C MECH-41, 	1.00 ," 	43,044 "
8053,TRANS CLASS C MECH-41, 	1.00 ," 	48,425 "
10660,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
11598,PROGRAM ASST 1-20, 	1.00 ," 	49,637 "
3416,CONSTRUCT INSP 1-15, 	1.00 ," 	67,941 "
3409,ENGINEER 4-18, 	1.00 ," 	99,800 "
3021,POLICE RPT TYPIST 2-20, 	1.00 ," 	53,608 "
1930,TRANS OPER SUPER-44, 	1.00 ," 	84,914 "
2466,TRANS PLANNER 3-44, 	1.00 ," 	92,518 "
10255,TRANS CUST SERVS REPR-42, 	1.00 ," 	40,023 "
5984,TRANS CUST SERVS REPR-42, 	1.00 ," 	48,499 "
1644,TRANS CLASS A MECH-41, 	1.00 ," 	62,360 "
2676,TRANS CLASS B MECH-41, 	1.00 ," 	62,225 "
1176,TRANS CLASS B MECH-41, 	1.00 ," 	63,357 "
8047,TRANS CLASS C MECH-41, 	1.00 ," 	48,425 "
2321,TRANS UTIL WKR-41, 	1.00 ," 	60,262 "
11630,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
11789,TRANS OPERATOR-41 PT, 	0.30 ," 	12,749 "
9324,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
2155,PROPERTY APPRAISER 4-16, 	1.00 ," 	81,031 "
7352,ADMIN CLK 1-32, 	1.00 ," 	48,024 "
10262,PKG CASHIER-16 PT, 	0.75 ," 	30,556 "
3570,PKG CASHIER-16, 	1.00 ," 	49,505 "
4625,PKG CASHIER-16 PT, 	0.65 ," 	27,088 "
VACANT,VACANT,VACANT,VACANT
2094,PKG CASHIER-16, 	1.00 ," 	49,505 "
3806,DETECTIVE 1-11, 	1.00 ," 	83,109 "
4038,STS USE STAFF TEAM COORD-18, 	1.00 ," 	70,941 "
10265,POLICE RPT TYPIST 1-20, 	1.00 ," 	43,413 "
2933,CLERK-TYP 2-20, 	1.00 ," 	48,261 "
2516,ACCT TECH 2-20, 	1.00 ," 	62,059 "
3785,DETECTIVE 1-11, 	1.00 ," 	81,146 "
2368,DETECTIVE 1-11, 	1.00 ," 	83,764 "
1995,DETECTIVE 1-11, 	1.00 ," 	82,455 "
11631,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
11624,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
3655,M.T. COMMAND CTR OPER-16, 	1.00 ," 	57,203 "
1273,M.T. COMMAND CTR OPER-16, 	1.00 ," 	55,657 "
2452,M.T. COMMAND CTR OPER-16, 	1.00 ," 	57,203 "
3023,M.T. COMMAND CTR OPER-16, 	1.00 ," 	56,172 "
3462,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
1113,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
5974,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2895,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
9358,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
3855,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
4079,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
1118,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3033,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
-,-,-,-
5506,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
-,-,-,-
1331,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
1230,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3603,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
VACANT,VACANT,VACANT,VACANT
10274,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
3393,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1201,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
3641,TRANS OPER SUPER-44, 	1.00 ," 	83,397 "
3112,POLICE PROPERTY SUPERVISOR-18, 	1.00 ," 	82,667 "
3101,FIREFIGHTER-13, 	1.00 ," 	73,542 "
6776,FIREFIGHTER-13, 	1.00 ," 	64,194 "
7857,FIREFIGHTER-13, 	1.00 ," 	60,451 "
3470,FIREFIGHTER-13, 	1.00 ," 	71,673 "
2696,FIREFIGHTER-13, 	1.00 ," 	76,035 "
1042,FIREFIGHTER-13, 	1.00 ," 	69,803 "
1604,FIREFIGHTER-13, 	1.00 ," 	69,803 "
6775,FIREFIGHTER-13, 	1.00 ," 	71,673 "
4140,FIREFIGHTER-13, 	1.00 ," 	76,659 "
5782,MKTG/COMMUN SPEC-18, 	1.00 ," 	65,828 "
3811,COMM EVENTS COORD-18, 	1.00 ," 	64,814 "
2119,POLICE INFO SYS COORD-18, 	1.00 ," 	97,969 "
2836,MAINT MECH 1-16, 	1.00 ," 	66,720 "
VACANT,VACANT,VACANT,VACANT
6376,POLICE OFFICER-11, 	1.00 ," 	75,413 "
1136,POLICE OFFICER-11, 	1.00 ," 	82,892 "
4112,POLICE OFFICER-11, 	1.00 ," 	82,269 "
1669,POLICE OFFICER-11, 	1.00 ," 	75,413 "
3857,POLICE OFFICER-11, 	1.00 ," 	80,399 "
1459,POLICE OFFICER-11, 	1.00 ," 	75,413 "
10762,WARNER PK FACILTY MGR-18, 	1.00 ," 	66,487 "
3725,MAINT MECH 1-16, 	1.00 ," 	67,326 "
2914,ADMIN CLK 1-20, 	1.00 ," 	56,476 "
