Employee #,Filled Position Description,Filled FTE Percent,Current Salary
3431,TRANS MK/CU SERV MGR, 	1.00 ," 	106,901 "
VACANT,VACANT,VACANT,VACANT
7816,TRANS OPERATOR, 	1.00 ," 	47,218 "
4039,TRANS CLASS B MECH, 	1.00 ," 	59,896 "
7880,TRANS CLASS C MECH-ENTRY-41, 	1.00 ," 	47,476 "
3611,TRANS OPERATOR, 	1.00 ," 	61,105 "
3606,TRANS PARTS SPEC, 	1.00 ," 	56,052 "
1184,TRANS OPERATOR, 	1.00 ," 	57,216 "
3265,TRANS SERVICE WKR, 	1.00 ," 	56,346 "
VACANT,VACANT,VACANT,VACANT
3612,TRANS OPERATOR, 	1.00 ," 	61,660 "
2073,TRANS OPER SUPER, 	1.00 ," 	77,835 "
VACANT,VACANT,VACANT,VACANT
1500,TRANS OPERATOR, 	1.00 ," 	58,883 "
1908,TRANS OPERATOR, 	1.00 ," 	61,660 "
3537,TRANS OPERATOR, 	1.00 ," 	59,994 "
2942,TRANS MKT SPEC 2, 	1.00 ," 	72,296 "
3758,TRANS OPERATOR, 	1.00 ," 	62,216 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
2867,TRANS CLASS B MECH, 	1.00 ," 	57,123 "
10661,TRANS OPERATOR, 	0.30 ," 	13,332 "
3193,TRANS OPERATOR, 	1.00 ," 	57,216 "
4059,TRANS CLASS C MECH, 	1.00 ," 	54,333 "
1487,TRANS OPERATOR, 	1.00 ," 	57,216 "
1237,TRANS SERVICE WKR, 	1.00 ," 	51,224 "
7922,TRANS OPERATOR, 	1.00 ," 	47,218 "
3766,TRANS GARAGE DISPAT, 	1.00 ," 	57,645 "
2126,TRANS CLASS B MECH, 	1.00 ," 	61,559 "
9322,TRANS OPERATOR, 	1.00 ," 	47,218 "
8020,TRANS ACCT CLK 3, 	1.00 ," 	44,460 "
2677,TRANS CLASS B MECH, 	1.00 ," 	57,123 "
VACANT,VACANT,VACANT,VACANT
3840,TRANS OPERATOR, 	1.00 ," 	57,216 "
1111,TRANS OPERATOR, 	1.00 ," 	59,994 "
6366,TRANS OPERATOR, 	1.00 ," 	55,550 "
2270,TRANS CLASS A MECH, 	1.00 ," 	61,137 "
3585,TRANS OPER SUPER, 	1.00 ," 	71,594 "
1143,TRANS OPERATOR, 	1.00 ," 	61,660 "
1651,TRANS OPERATOR, 	1.00 ," 	58,883 "
3153,TRANS UTIL WKR, 	1.00 ," 	56,970 "
1336,TRANS OPERATOR, 	1.00 ," 	57,216 "
1782,TRANS PAINT & BODY, 	1.00 ," 	64,021 "
1334,TRANS OPERATOR, 	1.00 ," 	58,883 "
3978,TRANS PLAN&SCH MGR, 	1.00 ," 	108,845 "
1859,TRANS OPERATOR, 	1.00 ," 	57,216 "
2846,TRANS UTIL WKR-ENTRY-41, 	1.00 ," 	56,970 "
2475,TRANS OPERATOR, 	1.00 ," 	59,994 "
1282,TRANS OPERATOR, 	1.00 ," 	57,216 "
3401,TRANS OPERATOR, 	1.00 ," 	59,994 "
6248,TRANS OPERATOR, 	1.00 ," 	55,550 "
1473,TRANS OPERATOR, 	1.00 ," 	61,660 "
3839,TRANS OPERATOR, 	1.00 ," 	55,550 "
VACANT,VACANT,VACANT,VACANT
1786,TRANS OPERATOR, 	1.00 ," 	61,660 "
1489,TRANS OPER SUPER, 	1.00 ," 	80,772 "
3400,TRANS OPERATOR, 	1.00 ," 	57,216 "
9191,TRANS CLASS C MECH-ENTRY-41, 	1.00 ," 	43,917 "
2281,TRANS OPER SUPER, 	1.00 ," 	81,506 "
1842,TRANS OPERATOR, 	1.00 ," 	61,105 "
2530,TRANS CLASS A MECH, 	1.00 ," 	61,137 "
8136,TRANS OPERATOR, 	1.00 ," 	47,218 "
9319,TRANS OPERATOR, 	1.00 ," 	47,218 "
2182,TRANS OPERATOR, 	1.00 ," 	57,216 "
1670,TRANS OPERATOR, 	1.00 ," 	58,883 "
2570,TRANS OPERATOR, 	1.00 ," 	57,216 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
9321,TRANS OPERATOR, 	1.00 ," 	47,218 "
10271,TRANS OPERATOR, 	0.30 ," 	13,332 "
2874,TRANS OPERATOR, 	1.00 ," 	62,216 "
3347,TRANS OPERATOR, 	1.00 ," 	62,216 "
10657,TRANS OPERATOR, 	0.30 ," 	13,332 "
2021,TRANS OPERATOR, 	1.00 ," 	61,105 "
1982,TRANS OPERATOR, 	1.00 ," 	57,216 "
3763,TRANS OPERATOR, 	1.00 ," 	61,105 "
1437,TRANS OPERATOR, 	1.00 ," 	61,105 "
2678,TRANS OPERATOR, 	1.00 ," 	57,216 "
2350,TRANS UTIL WKR-ENTRY-41, 	1.00 ," 	58,553 "
3593,TRANS OPERATOR, 	1.00 ," 	61,660 "
2767,TRANS OPERATOR, 	1.00 ," 	62,216 "
10664,TRANS OPERATOR, 	0.30 ," 	13,332 "
1286,TRANS OPERATOR, 	1.00 ," 	57,216 "
2791,TRANS OPERATOR, 	1.00 ," 	61,660 "
1514,TRANS OPERATOR, 	1.00 ," 	59,994 "
2203,TRANS SERVICE WKR, 	1.00 ," 	55,322 "
1791,TRANS OPERATOR, 	1.00 ," 	61,660 "
1263,TRANS OPERATOR, 	1.00 ," 	57,216 "
2776,TRANS OPERATOR, 	1.00 ," 	57,216 "
1059,TRANS OPERATOR, 	1.00 ," 	58,883 "
3732,TRANS OPERATOR, 	1.00 ," 	61,660 "
1729,TRANS CLASS A MECH, 	1.00 ," 	64,021 "
9318,TRANS OPERATOR, 	1.00 ," 	47,218 "
7904,TRANS OPERATOR, 	1.00 ," 	49,994 "
4309,TRANS OPERATOR, 	1.00 ," 	57,216 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
10292,TRANS OPERATOR, 	0.30 ," 	13,332 "
1404,TRANS SERVICE WKR, 	1.00 ," 	52,760 "
6252,TRANS OPERATOR, 	1.00 ," 	55,550 "
VACANT,VACANT,VACANT,VACANT
1622,TRANS OPERATOR, 	1.00 ," 	57,216 "
1605,TRANS OPERATOR, 	1.00 ," 	58,883 "
5117,TRANS CLASS B MECH, 	1.00 ," 	55,459 "
10254,TRANS CLASS C MECH, 	1.00 ," 	42,200 "
2673,TRANS OPERATOR, 	1.00 ," 	55,550 "
10275,TRANS OPERATOR, 	0.30 ," 	13,332 "
1153,TRANS OPERATOR, 	1.00 ," 	58,883 "
9317,TRANS OPERATOR, 	1.00 ," 	47,218 "
1974,TRANS SERVICE WKR, 	1.00 ," 	52,760 "
2959,TRANS OPERATOR, 	1.00 ," 	62,216 "
1759,TRANS OPERATOR, 	1.00 ," 	58,883 "
1190,TRANS OPERATOR, 	1.00 ," 	57,216 "
3848,TRANS EMPL REL ASST, 	1.00 ," 	58,874 "
4114,TRANS OPERATOR, 	1.00 ," 	61,660 "
3786,TRANS OPERATOR, 	1.00 ," 	57,216 "
2655,TRANS CLASS C MECH, 	1.00 ," 	58,553 "
3297,TRANS UTIL WKR, 	1.00 ," 	52,750 "
4857,TRANS OPERATOR, 	1.00 ," 	58,883 "
2997,TRANS OPERATOR, 	1.00 ," 	61,660 "
2012,TRANS OPERATOR, 	1.00 ," 	59,994 "
4402,TRANS OPERATOR, 	1.00 ," 	47,218 "
3458,TRANS OPERATOR, 	1.00 ," 	58,883 "
2687,TRANS OPERATOR, 	1.00 ," 	57,216 "
1797,TRANS OPERATOR, 	1.00 ," 	59,994 "
2723,TRANS CLASS B MECH, 	1.00 ," 	57,123 "
1671,TRANS OPERATOR, 	1.00 ," 	55,550 "
8959,TRANS OPERATOR, 	1.00 ," 	47,218 "
VACANT,VACANT,VACANT,VACANT
1537,TRANS OPERATOR, 	1.00 ," 	57,216 "
2787,TRANS OPERATOR, 	1.00 ," 	57,216 "
1104,PARA SCHEDULING COOR, 	1.00 ," 	51,999 "
1071,TRANS OPERATOR, 	1.00 ," 	58,883 "
7507,TRANS OPERATOR, 	1.00 ," 	49,994 "
3215,TRANS JANITOR, 	1.00 ," 	51,224 "
8955,TRANS OPERATOR, 	1.00 ," 	47,218 "
2233,TRANS OPERATOR, 	1.00 ," 	61,660 "
VACANT,VACANT,VACANT,VACANT
6247,TRANS OPERATOR, 	1.00 ," 	55,550 "
6360,TRANS OPERATOR, 	1.00 ," 	55,550 "
2148,TRANS OPERATOR, 	1.00 ," 	62,216 "
3426,TRANS CLASS B MECH, 	1.00 ," 	57,123 "
3697,TRANS OPERATOR, 	0.30 ," 	17,165 "
2718,TRANS OPERATOR, 	1.00 ," 	61,660 "
1425,TRANS OPERATOR, 	1.00 ," 	60,549 "
1810,TRANS OPERATOR, 	1.00 ," 	62,216 "
1915,TRANS OPERATOR, 	1.00 ," 	62,216 "
1062,TRANS OPERATOR, 	1.00 ," 	57,216 "
9356,TRANS OPERATOR, 	1.00 ," 	44,440 "
10916,TRANS CLASS C MECH-ENTRY-41, 	1.00 ," 	38,750 "
1945,TRANS OPERATOR, 	1.00 ," 	60,549 "
1401,TRANS OPERATOR, 	1.00 ," 	61,660 "
6359,TRANS OPERATOR, 	1.00 ," 	55,550 "
3045,TRANS OPERATOR, 	1.00 ," 	61,660 "
3226,TRANS OPERATOR, 	1.00 ," 	55,550 "
2575,TRANS FINANCE MGR, 	1.00 ," 	103,014 "
10620,TRANS ACCTG TECH 1, 	1.00 ," 	41,704 "
9355,TRANS OPERATOR, 	1.00 ," 	44,440 "
VACANT,VACANT,VACANT,VACANT
4123,TRANS OPERATOR, 	1.00 ," 	58,883 "
2321,TRANS OPERATOR, 	1.00 ," 	61,660 "
2861,TRANS ACCT CLK 2-42, 	1.00 ," 	51,999 "
3318,TRANS OPERATOR, 	1.00 ," 	57,216 "
8044,ADMIN CLK 1, 	1.00 ," 	46,919 "
7541,PLANNER 2-18, 	1.00 ," 	73,454 "
3031,CODE ENFORC OFF 3, 	1.00 ," 	75,389 "
3062,STR SEWER MACH OPR 1, 	1.00 ," 	55,260 "
5311,PKG CASHIER, 	0.75 ," 	30,271 "
2339,EQPT OPR 3, 	1.00 ," 	58,631 "
9196,POLICE RPT TYPIST 1-20, 	1.00 ," 	42,046 "
10428,COM DEV SPEC 2-18, 	1.00 ," 	70,213 "
7561,GIS SPECIALIST, 	1.00 ," 	77,105 "
3986,PLANNER-PRINCIPAL, 	1.00 ," 	113,078 "
2911,PLANNER-PRINCIPAL, 	1.00 ," 	106,966 "
3751,PLAN REVIEW SPEC 3, 	1.00 ," 	80,513 "
VACANT,VACANT,VACANT,VACANT
10622,ACCOUNTANT 1-18, 	1.00 ," 	59,271 "
3084,IT SPEC 2, 	1.00 ," 	75,657 "
10612,FLEET TECH, 	1.00 ," 	52,136 "
5783,FLEET SERV PTS LDWKR, 	1.00 ," 	58,340 "
VACANT,VACANT,VACANT,VACANT
8534,BIC REGISTRATIO, 	0.60 ," 	30,673 "
2928,TRAFF SIG ELECTR 2, 	1.00 ," 	69,546 "
7576,CIVIL TECH 2, 	1.00 ," 	58,745 "
3553,ARBORIST 1, 	1.00 ," 	57,365 "
2926,EQPT OPR 2, 	1.00 ," 	55,741 "
2739,PKS MAINT WKR, 	1.00 ," 	58,512 "
VACANT,VACANT,VACANT,VACANT
2359,EQPT OPR 2, 	1.00 ," 	57,365 "
10102,CTRL SYS PROG, 	1.00 ," 	88,678 "
VACANT,VACANT,VACANT,VACANT
5953,PUB WKS MAINT WKR 3, 	1.00 ," 	54,117 "
3920,FIRE APPARATUS ENGR, 	1.00 ," 	82,121 "
1145,DETECTIVE 1, 	1.00 ," 	83,405 "
3804,POLICE OFFICER, 	1.00 ," 	75,768 "
7589,LIB COMPT SPEC 1-33, 	1.00 ," 	59,233 "
2344,M.T. ASSOC DIRECTOR, 	1.00 ," 	113,078 "
3391,M.T. EVENT SERVS MGR, 	1.00 ," 	73,239 "
VACANT,VACANT,VACANT,VACANT
1597,M.T. VOL/TOUR COORD, 	1.00 ," 	65,199 "
1992,ENGINEER 4, 	1.00 ," 	91,338 "
2508,FLEET TECH, 	1.00 ," 	60,091 "
5670,FLEET TECH, 	1.00 ," 	58,340 "
1984,ARCHITECT 3, 	1.00 ," 	90,443 "
1600,SECRETARY 2-LEGAL, 	1.00 ," 	58,360 "
3876,M.T. SALES ASSOC, 	1.00 ," 	57,355 "
3999,M.T. BOOKING COORD, 	1.00 ," 	58,295 "
3783,FIRE CODE ENFORCE 3, 	1.00 ," 	81,977 "
2121,ASST POLICE CHIEF, 	1.00 ," 	126,379 "
2879,CUSTODIAL WKR 2, 	1.00 ," 	53,905 "
2291,FLEET PROG MGR, 	1.00 ," 	95,772 "
3527,PARTS ROOM ASST, 	1.00 ," 	52,609 "
1790,WATER ONE CALL COORD, 	1.00 ," 	61,782 "
3878,LIBRARIAN 2, 	1.00 ," 	74,536 "
2637,RECORDS MGT COORD 2, 	1.00 ," 	71,478 "
5904,ASST CITY ATTY, 	1.00 ," 	79,758 "
3782,ASST CITY ATTY, 	1.00 ," 	138,592 "
10769,FIRE CODE ENFORCE 1-16, 	1.00 ," 	52,714 "
3149,M.T. BLDG MAINT SUPV, 	1.00 ," 	80,799 "
1647,ADMIN CLK 1, 	1.00 ," 	52,709 "
2357,PRINCIPAL IT SPEC, 	1.00 ," 	107,908 "
11250,LIBRARY ASST 1, 	0.80 ," 	35,945 "
8713,ADMIN CLK 1, 	1.00 ," 	45,381 "
3041,ENGR PROG SPEC 2, 	1.00 ," 	81,245 "
2500,EQPT OPR 3, 	1.00 ," 	63,185 "
7163,CC PROD/DIR, 	1.00 ," 	51,121 "
2759,M.T. EVENT COORD, 	1.00 ," 	57,109 "
3108,M.T.TECH SERVS SPEC, 	1.00 ," 	60,916 "
2701,M.T. BUSINESS MGR, 	1.00 ," 	73,911 "
2030,M.T. ASST OPER SUPV, 	1.00 ," 	68,708 "
1946,ADMIN CLK 1, 	1.00 ," 	55,196 "
3910,M.T. OPERS LDWKR, 	1.00 ," 	56,931 "
5996,M.T. OPERS WKR, 	1.00 ," 	47,189 "
7915,M.T. OPERS WKR, 	1.00 ," 	47,189 "
1236,CUSTODIAL WKR 2, 	1.00 ," 	55,403 "
10578,M.T. OPERS WKR, 	1.00 ," 	45,651 "
1277,M.T.COM.REL.SUPV, 	1.00 ," 	77,126 "
3590,MAINT MECH 1, 	1.00 ," 	64,620 "
1796,FACILITY MAINT WKR, 	1.00 ," 	57,458 "
1655,FACILITY MAINT WKR, 	1.00 ," 	58,512 "
2096,TRANS SERVICE WKR, 	1.00 ," 	56,346 "
VACANT,VACANT,VACANT,VACANT
3529,TRANS CUST SERVS REP, 	0.50 ," 	23,774 "
2900,TRANS CUST SERVS REP, 	1.00 ," 	50,318 "
3917,LIBRARY ASST 1, 	0.50 ," 	27,995 "
2028,M.T. SALES ASSOC, 	1.00 ," 	58,437 "
10613,PROPERTY CODE INSP 3, 	1.00 ," 	54,117 "
3567,TRANS UTIL WKR, 	1.00 ," 	59,080 "
7955,POLICE OFFICER, 	1.00 ," 	57,527 "
1067,POLICE OFFICER, 	1.00 ," 	73,934 "
3938,POLICE OFFICER, 	1.00 ," 	76,990 "
3371,POLICE OFFICER, 	1.00 ," 	78,823 "
3476,POLICE OFFICER, 	1.00 ," 	73,934 "
3027,POLICE OFFICER, 	1.00 ," 	78,212 "
1426,POLICE OFFICER, 	1.00 ," 	72,101 "
2906,POLICE OFFICER, 	1.00 ," 	78,823 "
4050,POLICE OFFICER, 	1.00 ," 	73,934 "
3482,POLICE OFFICER, 	1.00 ," 	73,934 "
1365,POLICE OFFICER, 	1.00 ," 	75,768 "
3813,POLICE SGT., 	1.00 ," 	83,342 "
3378,POLICE OFFICER, 	1.00 ," 	75,768 "
4126,POLICE OFFICER, 	1.00 ," 	78,823 "
2532,STR SEW MAINT WKR 1, 	1.00 ," 	45,217 "
1408,LIBRARIAN 3, 	1.00 ," 	75,657 "
2688,PKG CASHIER, 	1.00 ," 	46,651 "
2161,TRANS OPER SUPER, 	1.00 ," 	82,241 "
1806,TRANS OPER SUPER, 	1.00 ," 	75,632 "
10912,TRANS CLASS C MECH-ENTRY-41, 	1.00 ," 	38,750 "
VACANT,VACANT,VACANT,VACANT
8053,TRANS CLASS C MECH, 	1.00 ," 	44,838 "
10660,TRANS OPERATOR, 	0.30 ," 	13,332 "
10738,TRANS OPERATOR, 	0.30 ," 	12,499 "
10740,TRANS OPERATOR, 	0.30 ," 	12,499 "
VACANT,VACANT,VACANT,VACANT
3416,CONSTRUCT INSP 1, 	1.00 ," 	65,802 "
3409,ENGINEER 4, 	1.00 ," 	95,772 "
3021,POLICE RPT TYPIST 2, 	1.00 ," 	51,920 "
1930,TRANS OPER SUPER, 	1.00 ," 	82,241 "
2466,TRANS PLANNER 3, 	1.00 ," 	89,605 "
VACANT,VACANT,VACANT,VACANT
5984,TRANS CUST SERVS REP, 	1.00 ," 	46,163 "
1644,TRANS CLASS A MECH, 	1.00 ," 	61,137 "
2676,TRANS CLASS B MECH, 	1.00 ," 	60,450 "
1176,TRANS CLASS B MECH, 	1.00 ," 	62,114 "
8047,TRANS CLASS C MECH-ENTRY-41, 	1.00 ," 	44,838 "
2384,TRANS UTIL WKR, 	1.00 ," 	55,915 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
9324,TRANS OPERATOR, 	0.30 ," 	12,499 "
2155,PROPERTY APPRAISER 4, 	1.00 ," 	75,389 "
7352,ADMIN CLK 1, 	1.00 ," 	44,931 "
VACANT,VACANT,VACANT,VACANT
3570,PKG CASHIER, 	1.00 ," 	47,946 "
4625,PKG CASHIER, 	0.60 ," 	23,675 "
VACANT,VACANT,VACANT,VACANT
2094,PKG CASHIER, 	1.00 ," 	47,946 "
3806,DETECTIVE 1, 	1.00 ," 	80,838 "
4038,STS USE STAFF TEAM C, 	1.00 ," 	68,708 "
10265,POLICE RPT TYPIST 1-20, 	1.00 ," 	41,019 "
2933,CLERK-TYP 1-20, 	1.00 ," 	46,742 "
2516,ACCT TECH 2, 	1.00 ," 	60,106 "
3785,DETECTIVE 1, 	1.00 ," 	79,555 "
2368,DETECTIVE 1, 	1.00 ," 	82,122 "
1995,DETECTIVE 1, 	1.00 ," 	79,555 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
3655,M.T. COMMAND CTR OPE, 	1.00 ," 	55,403 "
1273,M.T. COMMAND CTR OPE, 	1.00 ," 	53,905 "
2452,M.T. COMMAND CTR OPE, 	1.00 ," 	55,403 "
3023,M.T. COMMAND CTR OPE, 	1.00 ," 	53,905 "
3462,TRANS OPERATOR, 	1.00 ," 	59,994 "
1113,TRANS OPERATOR, 	1.00 ," 	61,660 "
5974,TRANS OPERATOR, 	1.00 ," 	55,550 "
2895,TRANS OPERATOR, 	1.00 ," 	59,994 "
9358,TRANS OPERATOR, 	1.00 ," 	44,440 "
3855,TRANS OPERATOR, 	1.00 ," 	55,550 "
VACANT,VACANT,VACANT,VACANT
1118,TRANS OPERATOR, 	1.00 ," 	61,660 "
3033,TRANS OPERATOR, 	1.00 ," 	61,105 "
1478,TRANS OPERATOR, 	1.00 ," 	61,660 "
5506,TRANS OPERATOR, 	1.00 ," 	57,216 "
2807,TRANS OPERATOR, 	1.00 ," 	55,550 "
1331,TRANS OPERATOR, 	1.00 ," 	59,994 "
1230,TRANS OPERATOR, 	1.00 ," 	61,105 "
3603,TRANS OPERATOR, 	1.00 ," 	57,216 "
10278,TRANS OPERATOR, 	0.30 ," 	13,332 "
2699,TRANS OPERATOR, 	1.00 ," 	57,216 "
3393,TRANS OPERATOR, 	1.00 ," 	58,883 "
1201,TRANS OPERATOR, 	1.00 ," 	61,105 "
3641,TRANS OPER SUPER, 	1.00 ," 	80,772 "
3112,POLICE PROP SUPV, 	1.00 ," 	80,064 "
3101,FIREFIGHTER, 	1.00 ," 	72,100 "
6776,FIREFIGHTER, 	1.00 ," 	59,265 "
7857,FIREFIGHTER, 	1.00 ," 	57,427 "
3470,FIREFIGHTER, 	1.00 ," 	70,267 "
2696,FIREFIGHTER, 	1.00 ," 	74,545 "
1042,FIREFIGHTER, 	1.00 ," 	66,601 "
1604,FIREFIGHTER, 	1.00 ," 	68,434 "
6775,FIREFIGHTER, 	1.00 ," 	59,265 "
4140,FIREFIGHTER, 	1.00 ," 	75,156 "
5782,MK/COMM SPEC, 	1.00 ," 	61,900 "
3811,COMM EVENTS COORD, 	1.00 ," 	62,774 "
2119,POLICE INFO SYS COOR, 	1.00 ," 	93,112 "
2836,MAINT MECH 1-16, 	1.00 ," 	64,032 "
3463,POLICE OFFICER, 	1.00 ," 	73,934 "
6376,POLICE OFFICER, 	1.00 ," 	59,232 "
1136,POLICE OFFICER, 	1.00 ," 	81,267 "
4112,POLICE OFFICER, 	1.00 ," 	80,045 "
1669,POLICE OFFICER, 	1.00 ," 	73,934 "
3857,POLICE OFFICER, 	1.00 ," 	78,823 "
1459,POLICE OFFICER, 	1.00 ," 	73,934 "
10762,WARNER PK FAC MGR, 	1.00 ," 	61,900 "
3725,MAINT MECH 1, 	1.00 ," 	64,620 "
2914,ADMIN CLK 1, 	1.00 ," 	54,201 "
4709,CONSTRUCT INSP 1-15, 	1.00 ," 	52,136 "
7196,TRANS OPERATOR, 	1.00 ," 	49,994 "
VACANT,VACANT,VACANT,VACANT
2667,TRANS OPERATOR, 	1.00 ," 	59,994 "
1828,TRANS OPERATOR, 	1.00 ," 	57,216 "
2904,TRANS OPERATOR, 	1.00 ," 	61,105 "
3663,TRANS OPERATOR, 	1.00 ," 	59,994 "
3588,TRANS OPERATOR, 	1.00 ," 	59,994 "
VACANT,VACANT,VACANT,VACANT
2174,TRANS OPERATOR, 	1.00 ," 	60,549 "
3271,TRANS OPERATOR, 	1.00 ," 	59,994 "
8135,TRANS OPERATOR, 	1.00 ," 	47,218 "
2704,TRANS OPERATOR, 	1.00 ," 	61,660 "
2081,TRANS OPERATOR, 	1.00 ," 	61,660 "
1793,TRANS OPERATOR, 	1.00 ," 	61,105 "
7963,CONS CURATOR ASST, 	1.00 ," 	49,912 "
2909,ASST CITY ATTY, 	0.90 ," 	133,264 "
2232,MAINT WORKER-16, 	1.00 ," 	58,999 "
2881,REAL ESTATE DEV SPEC, 	1.00 ," 	97,546 "
2510,ACCT TECH 3, 	1.00 ," 	67,560 "
2145,STR SEWER MACH OPR 1, 	1.00 ," 	52,702 "
1760,FIRE LIEUTENANT, 	1.00 ," 	84,987 "
1871,FIREFIGHTER-13, 	1.00 ," 	70,267 "
VACANT,VACANT,VACANT,VACANT
2364,FIRE LIEUTENANT, 	1.00 ," 	92,010 "
3224,FIRE LIEUTENANT, 	1.00 ," 	89,201 "
1620,PROGRAM ASST 2, 	1.00 ," 	55,530 "
7387,MAINT MECH 2, 	1.00 ," 	60,687 "
3586,M.T. ASST OPER MGR, 	1.00 ," 	71,478 "
2031,IT SPEC 2, 	1.00 ," 	79,330 "
2496,PKG ENFC OFF, 	1.00 ," 	61,226 "
9016,PKG ENFC OFF, 	1.00 ," 	52,714 "
1709,PKG ENFC OFF, 	1.00 ," 	60,669 "
3055,POLICE OFFICER, 	1.00 ," 	80,656 "
3870,POLICE OFFICER, 	1.00 ," 	74,545 "
3972,POLICE OFFICER, 	1.00 ," 	73,934 "
3058,POLICE OFFICER, 	1.00 ," 	78,212 "
1178,POLICE OFFICER, 	1.00 ," 	77,601 "
1337,POLICE OFFICER, 	1.00 ," 	78,212 "
2139,S/D MAINT TECH 1, 	1.00 ," 	61,790 "
1598,TRANS CUST SERVS REP, 	1.00 ," 	47,548 "
11227,REAL ESTATE AGENT 2-18, 	1.00 ," 	61,900 "
10181,STR VENDING COORD, 	1.00 ," 	55,660 "
3008,TRANS OPERATOR, 	1.00 ," 	61,660 "
3138,TRANS OPERATOR, 	1.00 ," 	57,216 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
8538,LIBRARIAN 1-33, 	1.00 ," 	57,031 "
2163,POLICE SGT., 	1.00 ," 	85,358 "
1279,M.T. SALES MGR, 	1.00 ," 	79,243 "
2886,HSG SPEC OUTREACH CO, 	0.50 ," 	30,256 "
1112,M.T. OPERS WKR, 	1.00 ," 	49,800 "
5988,M.T. OPERS WKR, 	1.00 ," 	48,350 "
VACANT,VACANT,VACANT,VACANT
3538,CUSTODIAL WKR 2, 	1.00 ," 	49,912 "
10786,CUSTODIAL WKR 2, 	0.50 ," 	22,242 "
2183,FACILITY MAINT WKR, 	1.00 ," 	54,295 "
1248,TRANS INFO SYS SPEC, 	1.00 ," 	77,835 "
2454,STR MACH OPR 1, 	1.00 ," 	56,284 "
1203,ADMIN CLK 2, 	1.00 ," 	57,245 "
2956,CLERK-TYP 2, 	0.50 ," 	24,744 "
2358,ADMIN CLK 1, 	1.00 ," 	54,698 "
2557,PLANNER 2, 	1.00 ," 	75,657 "
10252,PLANNER 2, 	1.00 ," 	70,213 "
2729,PLANNER 2, 	1.00 ," 	75,657 "
10253,PLANNER 2, 	1.00 ," 	73,454 "
1772,GIS SPECIALIST, 	1.00 ," 	84,816 "
1115,ADMIN CLK 1, 	0.50 ," 	25,642 "
1499,TRANSP PLANNING MGR, 	1.00 ," 	117,554 "
1966,LIBRARY ASST 1, 	1.00 ," 	55,917 "
10662,AUTO MECH, 	1.00 ," 	54,117 "
2716,JUD SUPPORT CLK 1, 	1.00 ," 	52,709 "
3454,FIREFIGHTER, 	1.00 ," 	73,933 "
7858,FIREFIGHTER, 	1.00 ," 	59,265 "
7863,FIREFIGHTER, 	1.00 ," 	59,265 "
11164,POLICE RCDS SVS CLK, 	1.00 ," 	42,943 "
10757,POLICE RPT TYPIST 1-20, 	1.00 ," 	39,224 "
3535,POLICE CAPT, 	1.00 ," 	109,407 "
1455,POLICE SGT., 	1.00 ," 	86,702 "
3440,DETECTIVE 1, 	1.00 ," 	79,555 "
2297,DETECTIVE 1, 	1.00 ," 	81,480 "
3924,DETECTIVE 1, 	1.00 ," 	79,555 "
6377,POLICE OFFICER, 	1.00 ," 	59,232 "
3064,POLICE OFFICER, 	1.00 ," 	78,212 "
4125,POLICE OFFICER, 	1.00 ," 	77,601 "
2561,ADMIN SUPPORT CLK 1, 	1.00 ," 	50,827 "
4113,ADMIN SUPPORT CLK 2, 	1.00 ," 	52,709 "
3424,STR MACH OPR 2, 	1.00 ," 	56,003 "
2612,STR MACH OPR 1, 	1.00 ," 	57,307 "
10277,TRANS OPERATOR, 	1.00 ," 	44,440 "
10378,TRANS OPERATOR, 	0.30 ," 	13,332 "
10291,TRANS OPERATOR, 	0.30 ," 	13,332 "
2662,CUSTODIAL WKR 2, 	1.00 ," 	55,403 "
3005,PKG MAINT WKR 1, 	1.00 ," 	49,800 "
4178,ENGINEER 2, 	1.00 ," 	80,064 "
2726,CLERK-TYP 2, 	1.00 ," 	49,424 "
2821,FACILITY MAINT WKR, 	1.00 ," 	55,162 "
3246,ADMIN CLK 1, 	1.00 ," 	55,196 "
8284,CONTRACT COMP SPEC 1, 	1.00 ," 	57,067 "
7716,ENGR FIELD AIDE, 	1.00 ," 	48,842 "
3639,LIBRARIAN 3, 	1.00 ," 	82,268 "
1528,CLERK-TYP 1-32, 	1.00 ," 	37,793 "
VACANT,VACANT,VACANT,VACANT
10758,LIBRARIAN 1-33 PT, 	0.80 ," 	42,914 "
3301,LIBRARIAN 2, 	1.00 ," 	71,179 "
3828,PKS MAINT WKR, 	1.00 ," 	59,039 "
9188,PKS MAINT WKR, 	1.00 ," 	48,350 "
3208,PKS MAINT WKR, 	1.00 ," 	57,985 "
2613,PKS MAINT WKR, 	1.00 ," 	58,512 "
4005,CHILD CARE PROG SPEC 2-18, 	1.00 ," 	68,536 "
