ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,"4,307.69"
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,5.87
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,3.00
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,0.44
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,5.87
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,3.00
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,0.44
44333,51110,00000,1100-40-44-443-4433-0000-00000-00000-51110-00000,ST SN BARR PERM WAGES,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,"2,336.84"
44333,52510,00000,1100-40-44-443-4433-0000-00000-00000-52510-00000,ST SN BARR WI RET SY,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,156.57
44333,52610,00000,1100-40-44-443-4433-0000-00000-00000-52610-00000,ST SN BARR FICA MEDIC,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,176.17
44334,51110,00000,1100-40-44-443-4434-0000-00000-00000-51110-00000,ST SN MISC PERM WAGES,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,"1,864.02"
44334,51210,00000,1100-40-44-443-4434-0000-00000-00000-51210-00000,ST SN MISC HRLY WAGES,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,112.00
44334,51310,00000,1100-40-44-443-4434-0000-00000-00000-51310-00000,ST SN MISC OVRTM PERM,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,44.16
44334,52510,00000,1100-40-44-443-4434-0000-00000-00000-52510-00000,ST SN MISC WI RET SY,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,127.85
44334,52610,00000,1100-40-44-443-4434-0000-00000-00000-52610-00000,ST SN MISC FICA MEDIC,2018,11,"2,675",11/30/2018,PRJ,1,1824,11824,11824,PR1824,153.33
44330,53240,00000,1100-40-44-443-4430-0000-00000-00000-53240-00000,ST SN PLOW SNOW SUP,2018,11,"2,590",11/27/2018,API,1,617278,18000214,423300,3989,"10,923.63"
44301,54110,00000,1100-40-44-443-4401-0000-00000-00000-54110-00000,SW ADM NATRAL GAS,2018,11,"2,518",11/17/2018,API,1,083279,,421622,3974,515.92
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2018,11,"2,518",11/17/2018,API,1,083279,,421613,3974,"1,424.48"
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,11,"1,973",11/26/2018,GEN,1,,,,WO 45566,"18,716.25"
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2018,11,"1,973",11/26/2018,GEN,1,,,,WO 45566,"9,111.01"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,051755,18000153,420514,3939,"9,830.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,166033,18000142,420512,3939,"3,480.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,173088,18000140,420508,3939,"1,740.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,191460,18000141,420505,3939,795.00
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,600884,18000138,420511,3939,"3,330.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,608459,,420507,3939,"4,350.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,609424,18000155,420510,3939,"7,945.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,612744,18000154,420513,3939,"17,950.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,616558,18000139,420509,3939,"4,045.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,11,"1,299",11/21/2018,API,1,706650,,420506,3939,"3,385.00"
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,"14,146.41"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,93.10
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,907.57
44301,51410,00000,1100-40-44-443-4401-0000-00000-00000-51410-00000,SW ADM ELECT WAGE,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,5.48
44301,52410,00000,1100-40-44-443-4401-0000-00000-00000-52410-00000,SW ADM HLTH INS B,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,163.65
44301,52413,00000,1100-40-44-443-4401-0000-00000-00000-52413-00000,SW ADM WAGE INS B,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,151.80
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,"1,015.45"
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,"1,133.35"
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,4.00
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,"23,773.56"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,65.15
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,476.56
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,"2,383.03"
44330,51320,00000,1100-40-44-443-4430-0000-00000-00000-51320-00000,ST SN PLOW OVRTM HRLY,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,40.22
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,208.49
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,"1,798.16"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,"1,961.03"
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,6.93
44331,52413,00000,1100-40-44-443-4431-0000-00000-00000-52413-00000,ST SN REMV WAGE INS B,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,0.06
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,0.47
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,0.50
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,6.93
44332,52413,00000,1100-40-44-443-4432-0000-00000-00000-52413-00000,ST SN CROS WAGE INS B,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,0.06
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,0.47
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,0.50
44333,51110,00000,1100-40-44-443-4433-0000-00000-00000-51110-00000,ST SN BARR PERM WAGES,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,"2,731.85"
44333,52413,00000,1100-40-44-443-4433-0000-00000-00000-52413-00000,ST SN BARR WAGE INS B,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,30.42
44333,52510,00000,1100-40-44-443-4433-0000-00000-00000-52510-00000,ST SN BARR WI RET SY,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,183.03
44333,52610,00000,1100-40-44-443-4433-0000-00000-00000-52610-00000,ST SN BARR FICA MEDIC,2018,11,445,11/16/2018,PRJ,1,1823,11823,11823,PR1823,203.90
44330,57145,00000,1100-40-44-443-4430-0000-00000-00000-57145-00000,ST SN PLOW ID CHRG TE,2018,11,393,11/13/2018,GEN,1,,,,RADIO SHOP,189.50
44332,57145,00000,1100-40-44-443-4432-0000-00000-00000-57145-00000,ST SN CROS ID CHRG TE,2018,11,393,11/13/2018,GEN,1,,,,RADIO SHOP,21.06
44333,57145,00000,1100-40-44-443-4433-0000-00000-00000-57145-00000,ST SN BARR ID CHRG TE,2018,11,393,11/13/2018,GEN,1,,,,RADIO SHOP,10.53
44301,57140,00000,1100-40-44-443-4401-0000-00000-00000-57140-00000,SW ADM ID CHRG EN,2018,11,294,11/01/2018,GNI,1,,,,MAINT CHAR,"1,000.00"
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,"14,226.89"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,1.04
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,293.39
44301,52410,00000,1100-40-44-443-4401-0000-00000-00000-52410-00000,SW ADM HLTH INS B,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,"5,466.48"
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,972.91
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,"1,082.90"
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,"23,610.22"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,54.56
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,693.31
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,39.69
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,290.29
44330,51320,00000,1100-40-44-443-4430-0000-00000-00000-51320-00000,ST SN PLOW OVRTM HRLY,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,17.64
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,"11,404.03"
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,"1,662.23"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,"1,778.97"
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,86.50
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,2.53
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,0.71
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,0.20
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,2.53
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,0.71
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2018,11,27,11/02/2018,PRJ,1,1822,11822,11822,PR1822,0.20
44330,57141,00000,1100-40-44-443-4430-0000-00000-00000-57141-00000,ST SN PLOW ID CHRG FS,2018,10,"2,853",10/31/2018,GNI,1,,,,FS CHRGS,"46,711.99"
44301,57176,00000,1100-40-44-443-4401-0000-00000-00000-57176-00000,SW ADM XFR ID CHG WC,2018,10,"2,850",10/31/2018,GNI,1,,2018 WC,INTER-D CHRG,OCT WC CH,"6,039.58"
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,10,"2,849",10/30/2018,API,1,065037,,427826,4326,396.16
44301,57175,00000,1100-40-44-443-4401-0000-00000-00000-57175-00000,SW ADM XFR ID CHG INS,2018,10,"2,848",10/31/2018,GNI,1,,2018 INSUR,INTER-D CHRG,OCT INS CH,"1,718.67"
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,10,"2,806",10/30/2018,API,1,065037,,423570,4015,113.91
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,10,"2,806",10/30/2018,API,1,065037,,423582,4015,324.25
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,10,"2,806",10/30/2018,API,1,065037,,423590,4015,6.34
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2018,10,"2,806",10/30/2018,API,1,065037,,423608,4015,120.16
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,10,"2,806",10/30/2018,API,1,065037,,423629,4015,6.34
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,10,"2,806",10/30/2018,API,1,065037,,423637,4015,3.96
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,10,"2,806",10/30/2018,API,1,065037,,423649,4015,98.47
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,10,"2,806",10/30/2018,API,1,065037,,423659,4015,12.10
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2018,10,"2,795",10/24/2018,API,1,616314,,422816,3981,102.99
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2018,10,"2,795",10/24/2018,API,1,616314,,422816,3981,11.44
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,10,"2,795",10/24/2018,API,1,616314,,422816,3981,5.72
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422749,3981,23.36
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422749,3981,2.60
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422749,3981,1.30
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422805,3981,15.10
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422805,3981,1.68
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422805,3981,0.84
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422825,3981,301.97
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422825,3981,33.55
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700075,,422825,3981,16.78
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2018,10,"2,795",10/24/2018,API,1,700139,,422756,3981,34.57
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2018,10,"2,795",10/24/2018,API,1,700139,,422756,3981,3.84
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2018,10,"2,795",10/24/2018,API,1,700139,,422756,3981,1.92
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700147,,422813,3981,6.75
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700147,,422813,3981,0.75
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700147,,422813,3981,0.38
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700171,,422797,3981,42.58
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700171,,422797,3981,4.73
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700171,,422797,3981,2.37
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700173,,422759,3981,74.50
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700173,,422759,3981,8.28
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700173,,422759,3981,4.14
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700173,,422833,3981,84.24
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700173,,422833,3981,9.36
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700173,,422833,3981,4.68
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700179,,422735,3981,11.13
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700179,,422735,3981,1.24
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700179,,422735,3981,0.62
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700185,,422838,3981,1.02
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700185,,422838,3981,0.11
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700185,,422838,3981,0.06
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,10,"2,795",10/24/2018,API,1,700187,,422743,3981,10.15
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,10,"2,795",10/24/2018,API,1,700187,,422798,3981,16.59
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,10,"2,795",10/24/2018,API,1,700187,,422799,3981,3.20
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,10,"2,795",10/24/2018,API,1,700187,,422803,3981,6.00
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,10,"2,795",10/24/2018,API,1,700187,,422829,3981,3.20
44334,53210,00000,1100-40-44-443-4434-0000-00000-00000-53210-00000,ST SN MISC WRK SUP,2018,10,"2,795",10/24/2018,API,1,700243,,422767,3981,406.08
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2018,10,"2,795",10/24/2018,API,1,700281,,422809,3981,63.00
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2018,10,"2,795",10/24/2018,API,1,700281,,422809,3981,7.00
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2018,10,"2,795",10/24/2018,API,1,700281,,422809,3981,3.50
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700330,,422822,3981,117.00
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700330,,422822,3981,13.00
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700330,,422822,3981,6.50
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700376,,422765,3981,43.74
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,10,"2,795",10/24/2018,API,1,700376,,422765,3981,4.86
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,10,"2,795",10/24/2018,API,1,700376,,422765,3981,2.43
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,10,"2,795",10/24/2018,API,1,700376,,422808,3981,86.88
