ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,11,"2,141",11/26/2017,API,1,700179,,314469,6213,0.38
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2017,11,"2,121",11/26/2017,API,1,700172,,313747,6175,71.20
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313634,6175,0.48
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313634,6175,3.12
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313634,6175,0.24
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313634,6175,0.48
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313634,6175,0.48
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313751,6175,10.66
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313751,6175,69.29
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313751,6175,5.33
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313751,6175,10.66
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700515,,313751,6175,10.66
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,11,"2,121",11/26/2017,API,1,615965,,313666,6175,25.86
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,11,"2,121",11/26/2017,API,1,615965,,313666,6175,2.87
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,11,"2,121",11/26/2017,API,1,615965,,313666,6175,1.44
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2017,11,"2,121",11/26/2017,API,1,700108,,313646,6175,14.10
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2017,11,"2,121",11/26/2017,API,1,700108,,313649,6175,36.92
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2017,11,"2,121",11/26/2017,API,1,700108,,313690,6175,25.37
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2017,11,"2,121",11/26/2017,API,1,700108,,313691,6175,23.74
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2017,11,"2,121",11/26/2017,API,1,700108,,313769,6175,2.10
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2017,11,"2,121",11/26/2017,API,1,700108,,313780,6175,2.84
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313633,6175,1.20
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313633,6175,7.80
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313633,6175,0.60
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313633,6175,1.20
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313633,6175,1.20
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313645,6175,0.56
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313645,6175,3.64
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313645,6175,0.28
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313645,6175,0.56
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313645,6175,0.56
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313710,6175,1.56
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313710,6175,10.13
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313710,6175,0.78
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313710,6175,1.56
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313710,6175,1.56
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313763,6175,1.12
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313763,6175,7.28
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313763,6175,0.56
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313763,6175,1.12
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313763,6175,1.12
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313817,6175,1.00
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313817,6175,6.50
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313817,6175,0.50
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313817,6175,1.00
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2017,11,"2,121",11/26/2017,API,1,700140,,313817,6175,1.00
44301,54520,00000,1100-40-44-443-4401-0000-00000-00000-54520-00000,SW ADM CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313647,6175,0.02
44330,54520,00000,1100-40-44-443-4430-0000-00000-00000-54520-00000,ST SN PLOW CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313647,6175,0.11
44331,54520,00000,1100-40-44-443-4431-0000-00000-00000-54520-00000,ST SN REMV CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313647,6175,0.01
44332,54520,00000,1100-40-44-443-4432-0000-00000-00000-54520-00000,ST SN CROS CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313647,6175,0.02
44333,54520,00000,1100-40-44-443-4433-0000-00000-00000-54520-00000,ST SN BARR CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313647,6175,0.02
44301,54520,00000,1100-40-44-443-4401-0000-00000-00000-54520-00000,SW ADM CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313682,6175,0.01
44330,54520,00000,1100-40-44-443-4430-0000-00000-00000-54520-00000,ST SN PLOW CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313682,6175,0.05
44332,54520,00000,1100-40-44-443-4432-0000-00000-00000-54520-00000,ST SN CROS CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313682,6175,0.01
44333,54520,00000,1100-40-44-443-4433-0000-00000-00000-54520-00000,ST SN BARR CNFRN TRAN,2017,11,"2,121",11/26/2017,API,1,609266,,313682,6175,0.01
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2017,11,"2,121",11/26/2017,API,1,611393,,313665,6175,13.14
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2017,11,"2,121",11/26/2017,API,1,611393,,313665,6175,1.46
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2017,11,"2,121",11/26/2017,API,1,611393,,313665,6175,0.73
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2017,11,"2,118",11/16/2017,API,1,700425,,313503,6151,15.06
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2017,11,"2,034",11/16/2017,API,1,614885,,312308,6029,0.50
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2017,11,"1,673",11/27/2017,API,1,612744,17000473,308876,5920,"16,250.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2017,11,"1,664",11/27/2017,API,1,051755,17000472,308877,5920,"9,350.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2017,11,"1,664",11/27/2017,API,1,166033,17000500,308875,5920,"3,400.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2017,11,"1,664",11/27/2017,API,1,173088,17000494,308873,5920,"1,700.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2017,11,"1,664",11/27/2017,API,1,191460,17000471,308872,5920,775.00
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2017,11,"1,664",11/27/2017,API,1,600884,17000499,308874,5920,"3,250.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2017,11,"1,199",11/20/2017,API,1,609424,17000496,308531,5846,"6,425.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2017,11,"1,199",11/20/2017,API,1,616558,17000495,308530,5846,"3,650.00"
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,"13,918.54"
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,48.78
44301,52413,00000,1100-40-44-443-4401-0000-00000-00000-52413-00000,SW ADM WAGE INS B,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,142.10
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,950.03
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,"1,040.87"
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,4.00
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,"24,254.40"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,57.08
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,364.96
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,88.01
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,3.09
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,29.37
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,210.36
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,"1,653.45"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,"1,826.79"
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,23.96
44331,52413,00000,1100-40-44-443-4431-0000-00000-00000-52413-00000,ST SN REMV WAGE INS B,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,0.32
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,1.63
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,1.84
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,23.96
44332,52413,00000,1100-40-44-443-4432-0000-00000-00000-52413-00000,ST SN CROS WAGE INS B,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,0.32
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,1.63
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,1.84
44333,51110,00000,1100-40-44-443-4433-0000-00000-00000-51110-00000,ST SN BARR PERM WAGES,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,"4,611.45"
44333,51210,00000,1100-40-44-443-4433-0000-00000-00000-51210-00000,ST SN BARR HRLY WAGES,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,110.88
44333,52413,00000,1100-40-44-443-4433-0000-00000-00000-52413-00000,ST SN BARR WAGE INS B,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,47.33
44333,52510,00000,1100-40-44-443-4433-0000-00000-00000-52510-00000,ST SN BARR WI RET SY,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,313.58
44333,52610,00000,1100-40-44-443-4433-0000-00000-00000-52610-00000,ST SN BARR FICA MEDIC,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,344.74
44334,51110,00000,1100-40-44-443-4434-0000-00000-00000-51110-00000,ST SN MISC PERM WAGES,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,759.55
44334,52413,00000,1100-40-44-443-4434-0000-00000-00000-52413-00000,ST SN MISC WAGE INS B,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,9.25
44334,52510,00000,1100-40-44-443-4434-0000-00000-00000-52510-00000,ST SN MISC WI RET SY,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,51.66
44334,52610,00000,1100-40-44-443-4434-0000-00000-00000-52610-00000,ST SN MISC FICA MEDIC,2017,11,972,11/17/2017,PRJ,1,1723,11723,11723,PR1723,55.53
44330,57145,00000,1100-40-44-443-4430-0000-00000-00000-57145-00000,ST SN PLOW ID CHRG TE,2017,11,951,11/15/2017,GEN,1,,,,RADIO SHOP,57.64
44332,57145,00000,1100-40-44-443-4432-0000-00000-00000-57145-00000,ST SN CROS ID CHRG TE,2017,11,951,11/15/2017,GEN,1,,,,RADIO SHOP,6.41
44333,57145,00000,1100-40-44-443-4433-0000-00000-00000-57145-00000,ST SN BARR ID CHRG TE,2017,11,951,11/15/2017,GEN,1,,,,RADIO SHOP,3.20
44330,53240,00000,1100-40-44-443-4430-0000-00000-00000-53240-00000,ST SN PLOW SNOW SUP,2017,11,231,11/07/2017,API,1,617278,17000431,304794,5557,"8,823.13"
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,"13,736.76"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,1.40
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,196.26
44301,52410,00000,1100-40-44-443-4401-0000-00000-00000-52410-00000,SW ADM HLTH INS B,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,"5,215.13"
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,947.52
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,"1,049.70"
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,"21,206.98"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,60.46
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,300.20
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,1.46
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,175.58
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,"9,903.88"
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,0.23
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,"1,462.08"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,"1,621.55"
44330,52714,00000,1100-40-44-443-4430-0000-00000-00000-52714-00000,ST SN PLOW LIC CERT,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,40.00
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,24.53
44331,52410,00000,1100-40-44-443-4431-0000-00000-00000-52410-00000,ST SN REMV HLTH INS B,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,29.98
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,1.67
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,3.49
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,24.53
44332,52410,00000,1100-40-44-443-4432-0000-00000-00000-52410-00000,ST SN CROS HLTH INS B,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,29.98
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,1.67
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2017,11,48,11/03/2017,PRJ,1,1722,11722,11722,PR1722,3.49
44301,57140,00000,1100-40-44-443-4401-0000-00000-00000-57140-00000,SW ADM ID CHRG EN,2017,11,23,11/01/2017,GEN,1,,,,MAINT CHAR,"1,000.00"
44330,57141,00000,1100-40-44-443-4430-0000-00000-00000-57141-00000,ST SN PLOW ID CHRG FS,2017,10,"3,126",10/31/2017,GNI,1,,,,FS CHRGS,"26,462.87"
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,10,"3,050",10/31/2017,API,1,065037,,313546,6155,11.64
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2017,10,"3,040",10/31/2017,API,1,065037,,312495,6058,118.59
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,10,"3,040",10/31/2017,API,1,065037,,312502,6058,6.34
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,10,"3,040",10/31/2017,API,1,065037,,312508,6058,3.96
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,10,"2,985",10/26/2017,API,1,004564,,308570,5854,13.24
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,10,"2,985",10/26/2017,API,1,004564,,308570,5854,1.47
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,10,"2,985",10/26/2017,API,1,004564,,308570,5854,0.74
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,10,"2,985",10/26/2017,API,1,021212,,308558,5854,82.80
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,10,"2,985",10/26/2017,API,1,021212,,308558,5854,9.20
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,10,"2,985",10/26/2017,API,1,021212,,308558,5854,4.60
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,10,"2,985",10/26/2017,API,1,100917,,308598,5854,128.71
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2017,10,"2,985",10/26/2017,API,1,100917,,308598,5854,14.30
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2017,10,"2,985",10/26/2017,API,1,100917,,308598,5854,7.15
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,10,"2,985",10/26/2017,API,1,602158,,308594,5854,20.58
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,10,"2,985",10/26/2017,API,1,602158,,308594,5854,2.29
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,10,"2,985",10/26/2017,API,1,602158,,308594,5854,1.14
